[2024-05-14 20:11:51] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.05ms 
[2024-05-14 20:11:51] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.25ms 
[2024-05-14 20:14:07] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/lists | 200 | Duration : 0.20ms 
[2024-05-14 20:14:07] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/lists | 200 | Duration : 0.48ms 
[2024-05-14 20:14:49] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/lists-opd | 200 | Duration : 0.20ms 
[2024-05-14 20:14:49] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/lists-opd | 200 | Duration : 0.83ms 
[2024-05-14 20:15:20] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/lists-opd | 200 | Duration : 0.03ms 
[2024-05-14 20:15:20] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/lists-opd | 200 | Duration : 0.31ms 
[2024-05-14 20:16:33] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/lists-opd | 200 | Duration : 0.12ms 
[2024-05-14 20:16:33] | URL : http://localhost:81/hr-attedance/api/pengajuan/cuti/lists-opd | 200 | Duration : 0.77ms 
[2024-05-14 20:21:45] | URL : http://localhost:81/hr-attedance/api/presensi/lokasi | 200 | Duration : 0.05ms 
[2024-05-14 20:21:45] | URL : http://localhost:81/hr-attedance/api/presensi/lokasi | 200 | Duration : 0.70ms 
[2024-05-14 20:21:46] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.05ms 
[2024-05-14 20:21:46] | URL : http://localhost:81/hr-attedance/api/presensi/lists | 200 | Duration : 0.29ms 
